macd_fast,macd_slow,macd_signal,atr_multiplier,sharpe_ratio,sqn,annual_return,max_drawdown,total_return,final_value,total_trades,win_trades,win_rate
10,26,13,2.0,-0.29422605169351757,-0.12367307038707286,-0.19574446253875524,7.688134124585968,-1.0264710894336004,9897.35289105664,59,19,32.20338983050847
10,26,13,2.5,-0.12629667108316955,0.37371357497636054,0.4976320386672054,7.74551426214107,2.648432325819927,10264.843232581992,53,22,41.509433962264154
10,26,13,3.0,-0.06280513888476384,0.6349861707357155,0.8192781072767691,6.02907200565751,4.3902795187265475,10439.027951872655,52,22,42.30769230769231
10,26,13,3.5,-0.08571983304152658,0.3479658919272518,0.550228015206933,8.616828315157603,2.931639466164393,10293.16394661644,47,21,44.680851063829785
10,26,13,4.0,-0.05647690260519803,0.6173736524418618,0.8510650396765718,5.569818317223999,4.563710841386737,10456.371084138675,45,21,46.666666666666664
10,28,7,2.0,-0.3092003922024268,-0.17789824863472137,-0.26296926793099534,8.326710416108098,-1.377017884705234,9862.298211529476,62,20,32.25806451612903
10,28,7,2.5,-0.04414305131865159,0.7101886520631686,0.8686340919912124,7.93131720098133,4.659668709322751,10465.966870932276,56,24,42.857142857142854
10,28,7,3.0,-0.07072221002075256,0.6823938234747532,0.7987759232308147,6.08551963941117,4.278542105064909,10427.85421050649,54,21,38.88888888888889
10,28,7,3.5,-0.07896181885869087,0.44682786373148414,0.6362659023232375,8.979459058182174,3.3962816020759456,10339.628160207594,45,20,44.44444444444444
10,28,7,4.0,-0.10235158051195128,0.5128305657161123,0.6706429823547168,7.058781558920375,3.582407242772012,10358.2407242772,47,19,40.42553191489361
10,28,8,2.0,-0.306987452650388,-0.17168960246955237,-0.25281802309539564,8.242253300194093,-1.324148328884911,9867.585167111509,62,20,32.25806451612903
10,28,8,2.5,-0.0037468613612169836,0.861731479965262,1.0319164538753856,7.07092743548562,5.554894161157131,10555.489416115714,55,24,43.63636363636363
10,28,8,3.0,-0.07194181030975492,0.6741538087251486,0.7863286085271491,6.069754006282058,4.210751211837116,10421.07512118371,54,21,38.88888888888889
10,28,8,3.5,-0.14344988079186208,0.2516432703150848,0.34901310204060065,8.736546342422576,1.8515921996907547,10185.159219969075,47,20,42.5531914893617
10,28,8,4.0,-0.10002234402913082,0.506582415091447,0.6701310361146883,7.033474164674175,3.5796334552739673,10357.963345527396,47,20,42.5531914893617
10,28,9,2.0,-0.4732232440392398,-0.35672391449121543,-0.5225503942367018,8.076420840539335,-2.721188613834802,9727.88113861652,59,18,30.508474576271187
10,28,9,2.5,0.058505204838112876,1.1178552010715146,1.2994129031728712,5.1307062795620455,7.034891380129249,10703.489138012925,50,22,44.0
10,28,9,3.0,-0.018180334836630143,0.917158658003099,1.0364149904395037,4.276000603770475,5.579645726265436,10557.964572626543,49,19,38.775510204081634
10,28,9,3.5,-0.10276305895785859,0.5215173101398526,0.6593935145758968,6.84040094114788,3.5214701117186387,10352.147011171865,43,19,44.18604651162791
10,28,9,4.0,-0.020103022754981187,0.8020163241064978,1.0300826892024488,4.999346247968652,5.544805885179427,10554.480588517943,42,19,45.23809523809524
10,28,10,2.0,-0.47557627784397605,-0.36219251211987674,-0.530654227367425,8.115847292259797,-2.7629119496275445,9723.708805037246,59,18,30.508474576271187
10,28,10,2.5,0.0026066604629548357,0.9195589020740478,1.093913891058557,6.125880651914624,5.896426900132812,10589.642690013281,51,22,43.13725490196079
10,28,10,3.0,-0.10503813637894624,0.6771578616653908,0.7897819678335336,5.485755348840357,4.22955540874137,10422.955540874138,50,19,38.0
10,28,10,3.5,-0.10720855150095847,0.5235359232286794,0.6609681653115392,6.818725939279396,3.529998073290508,10352.99980732905,43,19,44.18604651162791
10,28,10,4.0,-0.031058702924304096,0.7731921859492821,0.9982113703954717,4.982477408424966,5.369593680377682,10536.959368037767,41,19,46.34146341463415
10,28,11,2.0,-0.4444858959249189,-0.31851515738894187,-0.46397539878616395,7.89707607931316,-2.419178345323003,9758.0821654677,59,18,30.508474576271187
10,28,11,2.5,0.015786874093991907,0.9637836085922544,1.139682544658748,6.266523693033229,6.149132110602795,10614.913211060279,51,22,43.13725490196079
10,28,11,3.0,-0.08438293392937754,0.7261084177616286,0.8412568965730796,5.471831710855906,4.510172170421622,10451.017217042163,50,19,38.0
10,28,11,3.5,-0.09710608571937057,0.5498142253237694,0.6944236027883096,6.8076161053768285,3.711319893756282,10371.131989375628,43,19,44.18604651162791
10,28,11,4.0,-0.02719253269597248,0.7902872997732249,1.0097313110614075,4.979634821219202,5.43289720688982,10543.289720688981,41,19,46.34146341463415
10,28,12,2.0,-0.34782155139655835,-0.21097554384272046,-0.32741534893148166,7.737616869129524,-1.712129936305229,9828.787006369477,59,18,30.508474576271187
10,28,12,2.5,-0.08019531510041358,0.5085107475121945,0.684745357492783,7.71790790331599,3.658839303007211,10365.88393030072,53,23,43.39622641509434
10,28,12,3.0,-0.14873395322079075,0.44314304791254755,0.5633585730299357,5.96031967200884,3.0024406232109335,10300.244062321093,53,21,39.62264150943396
10,28,12,3.5,-0.1618699031472214,0.14609839711342887,0.2248477309144254,8.583026848026126,1.189711907334412,10118.97119073344,47,21,44.680851063829785
10,28,12,4.0,-0.11751145794865332,0.4770022944296889,0.6442713640441434,5.481051229706402,3.4396008453718485,10343.960084537184,47,22,46.808510638297875
10,28,13,2.0,-0.11495558323927516,0.2712562373899097,0.4346424516016601,7.837503273257901,2.310091000467418,10231.009100046742,53,19,35.84905660377358
10,28,13,2.5,0.024914938259504055,0.8444967597831197,1.1535065635640476,7.787701201591329,6.225555478923894,10622.555547892389,48,23,47.91666666666667
10,28,13,3.0,0.08498566674048784,1.0953465249131302,1.4395880440678461,5.9846856298128825,7.81713437812539,10781.71343781254,49,23,46.93877551020408
10,28,13,3.5,-0.032503784667106635,0.531494386303865,0.8283657164751643,8.502974705408963,4.439838229291682,10443.983822929169,45,22,48.888888888888886
10,28,13,4.0,0.0619268890536597,0.9755525792263801,1.3266608766522734,5.530031910831598,7.186586707044018,10718.6586707044,44,23,52.27272727272727
10,30,7,2.0,-0.30818010796811446,-0.17490726536926962,-0.25844287903659763,8.324886398682192,-1.3534464519178058,9864.65535480822,62,20,32.25806451612903
10,30,7,2.5,-0.04414305131865159,0.7101886520631686,0.8686340919912124,7.93131720098133,4.659668709322751,10465.966870932276,56,24,42.857142857142854
10,30,7,3.0,-0.07072221002075256,0.6823938234747532,0.7987759232308147,6.08551963941117,4.278542105064909,10427.85421050649,54,21,38.88888888888889
10,30,7,3.5,-0.07896181885869087,0.44682786373148414,0.6362659023232375,8.979459058182174,3.3962816020759456,10339.628160207594,45,20,44.44444444444444
10,30,7,4.0,-0.10235158051195128,0.5128305657161123,0.6706429823547168,7.058781558920375,3.582407242772012,10358.2407242772,47,19,40.42553191489361
10,30,8,2.0,-0.4722171828269714,-0.4255156098079492,-0.6210119725870472,8.351519122810377,-3.2271460065361635,9677.285399346383,60,18,30.0
10,30,8,2.5,0.01688059110359811,0.9719167577939316,1.1366690736373188,6.060699445918477,6.132478643510186,10613.247864351019,51,22,43.13725490196079
10,30,8,3.0,-0.05546863858092451,0.7906029807073028,0.8951949505783631,5.029080974959116,4.80487306009274,10480.487306009274,50,19,38.0
10,30,8,3.5,-0.13092212891630792,0.3868547968320251,0.4915315052891679,7.704415745616145,2.615624424408014,10261.562442440802,44,19,43.18181818181818
10,30,8,4.0,-0.06830450287228047,0.6519868162173023,0.8404308441361095,5.984435059101428,4.5056640996657515,10450.566409966576,43,19,44.18604651162791
10,30,9,2.0,-0.47557627784397605,-0.36219251211987674,-0.530654227367425,8.115847292259797,-2.7629119496275445,9723.708805037246,59,18,30.508474576271187
10,30,9,2.5,0.0026066604629548357,0.9195589020740478,1.093913891058557,6.125880651914624,5.896426900132812,10589.642690013281,51,22,43.13725490196079
10,30,9,3.0,-0.10503813637894624,0.6771578616653908,0.7897819678335336,5.485755348840357,4.22955540874137,10422.955540874138,50,19,38.0
10,30,9,3.5,-0.10720855150095847,0.5235359232286794,0.6609681653115392,6.818725939279396,3.529998073290508,10352.99980732905,43,19,44.18604651162791
10,30,9,4.0,-0.021441171624973217,0.8050944728539644,1.0323030451251336,4.974070557239111,5.557021054588129,10555.702105458813,42,19,45.23809523809524
10,30,10,2.0,-0.4437912107022243,-0.31728599599644286,-0.46212645844568084,7.896364651550331,-2.4096329335809297,9759.036706641908,59,18,30.508474576271187
10,30,10,2.5,0.011806523218850137,0.9497138702927272,1.1255387330158444,6.270850892529063,6.070986935773237,10607.098693577324,51,22,43.13725490196079
10,30,10,3.0,-0.08349711360865227,0.7286589994858068,0.843879048035927,5.471123517651355,4.524483255258871,10452.448325525887,50,19,38.0
10,30,10,3.5,-0.09627972449331068,0.5524970745004758,0.6975013923832168,6.8065950658888426,3.7280138151410736,10372.801381514108,43,19,44.18604651162791
10,30,10,4.0,-0.026770979510788367,0.7911501373547356,1.0110120653026329,4.97931890541598,5.439937015544594,10543.993701554458,41,19,46.34146341463415
10,30,11,2.0,-0.42430051625760395,-0.32329223786317357,-0.5068095811069241,7.854316890844965,-2.640104133906662,9735.989586609334,60,18,30.0
10,30,11,2.5,-0.023023961922387978,0.7255748135920799,0.964273227436153,6.643510638047847,5.183278255056711,10518.32782550567,52,23,44.230769230769226
10,30,11,3.0,-0.08416006919683036,0.6483153621814864,0.8164451158657591,5.017206370295295,4.374833872350092,10437.483387235008,52,21,40.38461538461539
10,30,11,3.5,-0.12294061558436772,0.34199999616277843,0.48132941531070456,7.500490124833652,2.56077784882478,10256.077784882478,47,21,44.680851063829785
10,30,11,4.0,-0.05572045570764139,0.6861693388657393,0.896496767037974,4.538699882691088,4.811994094511007,10481.199409451101,47,22,46.808510638297875
10,30,12,2.0,-0.14982100108137628,0.1840640056679903,0.29391801168353493,7.891002177591981,1.5574689054357327,10155.746890543573,51,18,35.294117647058826
10,30,12,2.5,-0.0034832775132713953,0.7481081267211037,1.017014180177383,7.838915684856769,5.47293338389212,10547.293338389212,46,22,47.82608695652174
10,30,12,3.0,0.05357732262657813,1.0040487319805926,1.2909646399316912,6.091473400650187,6.987893419846469,10698.789341984646,47,22,46.808510638297875
10,30,12,3.5,-0.06025511507090636,0.44414332625549213,0.68997898367367,8.559411410354846,3.6872161342599297,10368.721613425992,43,21,48.837209302325576
10,30,12,4.0,0.03655793735460388,0.900789959988255,1.216192038474544,5.500757311727356,6.572659325631758,10657.265932563176,43,22,51.162790697674424
10,30,13,2.0,-0.11966579577698133,0.25879091073590255,0.41334582605031106,7.845573395988811,2.1959032047542015,10219.59032047542,53,19,35.84905660377358
10,30,13,2.5,0.020737621458730607,0.8329082743421977,1.1328484616015995,7.795428354598361,6.1113676832107,10611.13676832107,48,23,47.91666666666667
10,30,13,3.0,0.08075049889422593,1.084695089473548,1.4191774623220106,5.9906505480345995,7.7029465824121734,10770.294658241217,49,23,46.93877551020408
10,30,13,3.5,-0.03657977240132113,0.5197463550185351,0.8074217825821974,8.511489340362182,4.325650433578465,10432.565043357847,45,22,48.888888888888886
10,30,13,4.0,0.05730445986804729,0.9653910355513878,1.3061530292190482,5.5356029723041695,7.0723989113307795,10707.239891133078,44,23,52.27272727272727
10,32,7,2.0,-0.3105626791206723,-0.18228788233365048,-0.26902612123133757,8.329151868978425,-1.408552161756671,9859.144783824333,62,20,32.25806451612903
10,32,7,2.5,-0.046874085074319644,0.7022943230464348,0.857104848052219,7.93571370134606,4.5966907552212,10459.66907552212,56,24,42.857142857142854
10,32,7,3.0,-0.07388475139264797,0.6741453443487297,0.7872125448109166,6.088973224984542,4.215564150963336,10421.556415096335,54,21,38.88888888888889
10,32,7,3.5,-0.0814145254972416,0.4393401973983662,0.6246226333230248,8.984440029647185,3.333303647974395,10333.330364797439,45,20,44.44444444444444
10,32,7,4.0,-0.10553431914112961,0.5049004834588253,0.6590166699599488,7.0627725994071415,3.5194292886704615,10351.942928867045,47,19,40.42553191489361
10,32,8,2.0,-0.4678808193126208,-0.3518623901726974,-0.5111343313504729,7.816665899994217,-2.6623873510285057,9733.76126489715,59,18,30.508474576271187
10,32,8,2.5,0.05705528790740246,1.124496836727529,1.294048498348309,5.288377248343383,7.005047085648597,10700.50470856486,50,22,44.0
10,32,8,3.0,-0.014666199189035566,0.9390394391942742,1.0470985518138385,4.273722184866852,5.638446989071699,10563.844698907169,49,19,38.775510204081634
10,32,8,3.5,-0.09963570077236633,0.5358545175326167,0.6702487751591872,6.836783215388375,3.580271374524946,10358.027137452495,43,19,44.18604651162791
10,32,8,4.0,-0.016634584520190437,0.8237363052848822,1.0407691065777203,4.996701649146778,5.603607147985756,10560.360714798577,42,19,45.23809523809524
10,32,9,2.0,-0.47557627784397605,-0.36219251211987674,-0.530654227367425,8.115847292259797,-2.7629119496275445,9723.708805037246,59,18,30.508474576271187
10,32,9,2.5,0.0026066604629548357,0.9195589020740478,1.093913891058557,6.125880651914624,5.896426900132812,10589.642690013281,51,22,43.13725490196079
10,32,9,3.0,-0.10503813637894624,0.6771578616653908,0.7897819678335336,5.485755348840357,4.22955540874137,10422.955540874138,50,19,38.0
10,32,9,3.5,-0.10720855150095847,0.5235359232286794,0.6609681653115392,6.818725939279396,3.529998073290508,10352.99980732905,43,19,44.18604651162791
10,32,9,4.0,-0.021441171624973217,0.8050944728539644,1.0323030451251336,4.974070557239111,5.557021054588129,10555.702105458813,42,19,45.23809523809524
10,32,10,2.0,-0.473721811814478,-0.3680250625619606,-0.5200086501993806,7.91867042944755,-2.7080992217453415,9729.190077825466,57,18,31.57894736842105
10,32,10,2.5,-0.005578691100099618,0.9049611803457204,1.067842640142375,6.133695786469252,5.7526961612721195,10575.269616127212,49,22,44.89795918367347
10,32,10,3.0,-0.13161382853291237,0.6289303441422275,0.7283412385149692,5.502427712719065,3.8954092661432016,10389.54092661432,49,19,38.775510204081634
10,32,10,3.5,-0.13369593104509217,0.45509311010396697,0.5753222175251084,6.847260649711649,3.0669840216525968,10306.698402165259,42,19,45.23809523809524
10,32,10,4.0,-0.10940667283839318,0.6173052772325383,0.7772896445600225,5.037352473469446,4.161545347831397,10416.15453478314,42,19,45.23809523809524
10,32,11,2.0,-0.1482981617609685,0.18865902447286276,0.30143367626513834,7.88813464104614,1.5975504508458638,10159.755045084587,51,18,35.294117647058826
10,32,11,2.5,-0.0034832775132713953,0.7481081267211037,1.017014180177383,7.838915684856769,5.47293338389212,10547.293338389212,46,22,47.82608695652174
10,32,11,3.0,0.05357732262657813,1.0040487319805926,1.2909646399316912,6.091473400650187,6.987893419846469,10698.789341984646,47,22,46.808510638297875
10,32,11,3.5,-0.06025511507090636,0.44414332625549213,0.68997898367367,8.559411410354846,3.6872161342599297,10368.721613425992,43,21,48.837209302325576
10,32,11,4.0,0.03655793735460388,0.900789959988255,1.216192038474544,5.500757311727356,6.572659325631758,10657.265932563176,43,22,51.162790697674424
10,32,12,2.0,-0.11495558323927516,0.2712562373899097,0.4346424516016601,7.837503273257901,2.310091000467418,10231.009100046742,53,19,35.84905660377358
10,32,12,2.5,0.024914938259504055,0.8444967597831197,1.1535065635640476,7.787701201591329,6.225555478923894,10622.555547892389,48,23,47.91666666666667
10,32,12,3.0,0.08498566674048784,1.0953465249131302,1.4395880440678461,5.9846856298128825,7.81713437812539,10781.71343781254,49,23,46.93877551020408
10,32,12,3.5,-0.032503784667106635,0.531494386303865,0.8283657164751643,8.502974705408963,4.439838229291682,10443.983822929169,45,22,48.888888888888886
10,32,12,4.0,0.0619268890536597,0.9755525792263801,1.3266608766522734,5.530031910831598,7.186586707044018,10718.6586707044,44,23,52.27272727272727
10,32,13,2.0,-0.13799250016657386,0.19885785614677984,0.3183183580699398,7.725730826641144,1.6876443319980616,10168.764433199807,54,19,35.18518518518518
10,32,13,2.5,0.033291536898361875,0.9006286295031845,1.195492120797671,7.205309033730996,6.457937680582138,10645.793768058214,48,24,50.0
10,32,13,3.0,0.08927097129623335,1.1494799792644337,1.4613606672970862,5.324203484867037,7.939050256132529,10793.905025613252,49,23,46.93877551020408
10,32,13,3.5,-0.05724536955198097,0.44113984487641444,0.6951116085501545,8.654256164435093,3.715051446012163,10371.505144601217,45,22,48.888888888888886
10,32,13,4.0,0.018463633809345938,0.7783880175542273,1.133514635203689,6.143133067975511,6.115048409946922,10611.504840994692,45,22,48.888888888888886
12,18,7,2.0,-0.19593469152717902,0.10080811365736066,0.15099114180947415,7.97119337328015,0.7976650479654568,10079.766504796546,60,22,36.666666666666664
12,18,7,2.5,-0.0645733190660211,0.6584245401737637,0.7950229726731854,7.959434643843702,4.258098926188203,10425.809892618821,55,25,45.45454545454545
12,18,7,3.0,-0.10236016313352563,0.600128458571028,0.6941304275732885,6.116855004441627,3.709729825825736,10370.972982582573,54,21,38.88888888888889
12,18,7,3.5,-0.10179515090666963,0.37951085001604534,0.5367456170450823,9.022132736077348,2.858982183026937,10285.898218302693,45,21,46.666666666666664
12,18,7,4.0,-0.12391566255637593,0.466539115554124,0.5968227754704611,7.084165591517999,3.1830610479157473,10318.306104791574,47,19,40.42553191489361
12,18,8,2.0,-0.2254004371381207,-0.018171329174196192,-0.027134173575350626,8.499386577024264,-0.1428024414324658,9985.719755856753,62,21,33.87096774193548
12,18,8,2.5,-0.07587221006896994,0.6196227596810475,0.7499367053580176,7.976711487029703,4.012757417721846,10401.275741772184,56,25,44.642857142857146
12,18,8,3.0,-0.10299061790892099,0.5979103421691458,0.6918364489629097,6.11754397270434,3.6972888630641965,10369.728886306419,54,21,38.88888888888889
12,18,8,3.5,-0.1696927051838126,0.1881220453693503,0.2596029285929596,8.796026721486626,1.3746269852622506,10137.462698526226,47,20,42.5531914893617
12,18,8,4.0,-0.11487794077581698,0.48629006830990246,0.6284411031323053,7.073280632806479,3.3539541657251037,10335.39541657251,47,20,42.5531914893617
12,18,9,2.0,-0.25797107109399847,-0.12615444607483045,-0.19038016873519806,8.86603956431006,-0.9984553091758386,9900.154469082416,63,21,33.33333333333333
12,18,9,2.5,-0.015566550756077826,0.8363445865218656,0.9876048379213994,6.676363268149509,5.31133667570427,10531.133667570426,55,25,45.45454545454545
12,18,9,3.0,-0.0956758721900875,0.6116380625485348,0.7073813450427741,5.9680484410177845,3.7816173586163293,10378.161735861633,54,21,38.88888888888889
12,18,9,3.5,-0.16168041734598101,0.20170185668462653,0.27806548203259496,8.63692503227823,1.4729683015656025,10147.29683015656,47,20,42.5531914893617
12,18,9,4.0,-0.10551496622497963,0.505225147012636,0.6516747535060471,6.88830984400891,3.479675233016488,10347.967523301648,46,20,43.47826086956522
12,18,10,2.0,-0.2635737360318157,-0.14025277567796762,-0.2129633676776951,8.875672426765897,-1.116355856350526,9888.364414364947,63,21,33.33333333333333
12,18,10,2.5,-0.020682290185082042,0.8105330580824416,0.9662923043243498,6.683291524679478,5.194355219028046,10519.435521902804,55,25,45.45454545454545
12,18,10,3.0,-0.10195475560128889,0.5872891611190585,0.6859840575563522,5.974330987565126,3.6655549924385467,10366.555499243854,54,21,38.88888888888889
12,18,10,3.5,-0.16694782369967653,0.18469759668951485,0.2564470853928634,8.6458883449516,1.3578250258863056,10135.78250258863,47,20,42.5531914893617
12,18,10,4.0,-0.12106892258065392,0.4527421196370973,0.5966205147108563,6.906811699860469,3.181968591053974,10318.196859105397,46,20,43.47826086956522
12,18,11,2.0,-0.41525672738449443,-0.38396072907955575,-0.5673840042697448,9.416672373879855,-2.9518368957684338,9704.816310423157,61,19,31.147540983606557
12,18,11,2.5,-0.06019892824271082,0.7256206575207055,0.8647124248649685,6.664434651410123,4.6382433402824885,10463.82433402825,52,23,44.230769230769226
12,18,11,3.0,-0.18110127563264194,0.4668827221938909,0.5465792147942229,6.143284629322055,2.9119718055204302,10291.197180552042,51,19,37.254901960784316
12,18,11,3.5,-0.16290403263440267,0.3154918083124472,0.4011181270044879,7.585656221151709,2.130387657978128,10213.038765797814,44,19,43.18181818181818
12,18,11,4.0,-0.11027849395940109,0.5497769339458718,0.7138260787103531,5.842765458514211,3.8165952615067944,10381.659526150679,41,19,46.34146341463415
12,18,12,2.0,-0.37839576878383635,-0.2682530944250327,-0.3922649543604609,8.685406863155322,-2.048408545503211,9795.15914544968,60,19,31.666666666666664
12,18,12,2.5,-0.009506383620095753,0.901547731910377,1.0533525607206164,6.023696760375298,5.67288074285246,10567.288074285245,51,23,45.09803921568628
12,18,12,3.0,-0.1213450144685166,0.6563275015756412,0.7519636538505367,5.369432206094219,4.023777213829316,10402.377721382933,50,19,38.0
12,18,12,3.5,-0.12171029017741909,0.49175136558690913,0.6140889146850744,6.701784122566114,3.2763539827580734,10327.635398275806,43,19,44.18604651162791
12,18,12,4.0,-0.04829297053136717,0.7562465146508113,0.9481530750189769,4.839063191104068,5.0948745215222635,10509.487452152227,40,19,47.5
12,18,13,2.0,-0.36354725752483896,-0.2527936384512644,-0.36641550747826584,8.674576140940863,-1.9144777458197648,9808.552225418023,57,19,33.33333333333333
12,18,13,2.5,0.009409872154236738,0.9654176626284675,1.116764721552874,6.005024082506424,6.022533567791166,10602.253356779116,48,21,43.75
12,18,13,3.0,0.04400042461753281,1.0689534261640992,1.245794328348333,5.273832044446454,6.736893078662809,10673.689307866282,47,20,42.5531914893617
12,18,13,3.5,0.01165032997525422,0.8538719039926397,1.1020172911854362,6.873626329781359,5.941133147142841,10594.113314714285,41,19,46.34146341463415
12,18,13,4.0,0.052676498711538025,1.0039927050240824,1.2712551947192896,4.792716450560154,6.878314133980368,10687.831413398037,38,19,50.0
12,20,7,2.0,-0.22533976424576607,-0.018433273493727864,-0.02753984376342087,8.499552756603252,-0.14493615907660296,9985.50638409234,62,21,33.87096774193548
12,20,7,2.5,-0.07481759743600512,0.6229251920840985,0.7540487681129879,7.975134025122096,4.035114223363601,10403.51142233636,56,25,44.642857142857146
12,20,7,3.0,-0.10177159665483929,0.6015400560774649,0.6961280901732393,6.116255102920509,3.7205647592044144,10372.05647592044,54,21,38.88888888888889
12,20,7,3.5,-0.16860685660792246,0.19140592326171832,0.26414662949352435,8.794112457226284,1.398821971900932,10139.882197190094,47,20,42.5531914893617
12,20,7,4.0,-0.12348140464925787,0.4600367951306813,0.5991415193387656,7.083366696515394,3.195585786080679,10319.558578608068,47,20,42.5531914893617
12,20,8,2.0,-0.22150057547556096,-0.005689957605229699,-0.008480944699196852,8.412704518573634,-0.0446514999740244,9995.534850002598,62,21,33.87096774193548
12,20,8,2.5,-0.021366843363446016,0.8144736957590841,0.9630239192675187,6.951128771114304,5.1764248329903895,10517.642483299038,55,25,45.45454545454545
12,20,8,3.0,-0.09856782841884033,0.6031361782802209,0.6971343786289779,6.096389695141945,3.726023019350966,10372.602301935096,54,21,38.88888888888889
12,20,8,3.5,-0.1645275871888333,0.19286813137890244,0.26587860870957913,8.771407138406692,1.4080459084619301,10140.804590846194,47,20,42.5531914893617
12,20,8,4.0,-0.11961126246809702,0.4625566553678363,0.6015460861137683,7.056976595012773,3.2085753990559684,10320.857539905597,47,20,42.5531914893617
12,20,9,2.0,-0.26007214164123504,-0.1338632873157519,-0.2016975854197612,8.87086555514066,-1.0575545935442299,9894.244540645577,63,21,33.33333333333333
12,20,9,2.5,-0.01805984655871802,0.8294014245511094,0.9770075451258399,6.679807208505966,5.253156481834331,10525.315648183434,55,25,45.45454545454545
12,20,9,3.0,-0.09865522144169704,0.6041314365978366,0.6968270974441256,5.971146377042702,3.7243562552448317,10372.435625524484,54,21,38.88888888888889
12,20,9,3.5,-0.16414830977240769,0.19440606628474355,0.2674896327361437,8.641308645409703,1.4166262886926129,10141.66262886926,47,20,42.5531914893617
12,20,9,4.0,-0.11795512537614196,0.4683413194618712,0.6075046925123778,6.903149449555974,3.2407698538602814,10324.076985386027,46,20,43.47826086956522
12,20,10,2.0,-0.41525672738449443,-0.38396072907955575,-0.5673840042697448,9.416672373879855,-2.9518368957684338,9704.816310423157,61,19,31.147540983606557
12,20,10,2.5,-0.06019892824271082,0.7256206575207055,0.8647124248649685,6.664434651410123,4.6382433402824885,10463.82433402825,52,23,44.230769230769226
12,20,10,3.0,-0.18110127563264194,0.4668827221938909,0.5465792147942229,6.143284629322055,2.9119718055204302,10291.197180552042,51,19,37.254901960784316
12,20,10,3.5,-0.16290403263440267,0.3154918083124472,0.4011181270044879,7.585656221151709,2.130387657978128,10213.038765797814,44,19,43.18181818181818
12,20,10,4.0,-0.11027849395940109,0.5497769339458718,0.7138260787103531,5.842765458514211,3.8165952615067944,10381.659526150679,41,19,46.34146341463415
12,20,11,2.0,-0.49298810907657387,-0.43986046712278043,-0.6487124409397191,8.793675240575043,-3.369103484791647,9663.089651520835,60,18,30.0
12,20,11,2.5,0.022688326065629937,0.986626619660443,1.1649481442881995,5.9908797805831755,6.288841713548332,10628.884171354834,51,22,43.13725490196079
12,20,11,3.0,-0.0805892008565411,0.7355211874680083,0.8524886064338549,5.342811699887226,4.571483360417061,10457.148336041706,50,19,38.0
12,20,11,3.5,-0.09349190097558444,0.5603630923844763,0.7076136927971087,6.671257386183083,3.782878228088493,10378.28782280885,43,19,44.18604651162791
12,20,11,4.0,-0.021579390321902633,0.8045602834243036,1.0270401932132416,4.820156226245898,5.528069615795661,10552.806961579567,40,19,47.5
12,20,12,2.0,-0.36354725752483896,-0.2527936384512644,-0.36641550747826584,8.674576140940863,-1.9144777458197648,9808.552225418023,57,19,33.33333333333333
12,20,12,2.5,0.009409872154236738,0.9654176626284675,1.116764721552874,6.005024082506424,6.022533567791166,10602.253356779116,48,21,43.75
12,20,12,3.0,0.04400042461753281,1.0689534261640992,1.245794328348333,5.273832044446454,6.736893078662809,10673.689307866282,47,20,42.5531914893617
12,20,12,3.5,0.01165032997525422,0.8538719039926397,1.1020172911854362,6.873626329781359,5.941133147142841,10594.113314714285,41,19,46.34146341463415
12,20,12,4.0,0.052676498711538025,1.0039927050240824,1.2712551947192896,4.792716450560154,6.878314133980368,10687.831413398037,38,19,50.0
12,20,13,2.0,-0.33874009874469996,-0.250868234719544,-0.36703713988982417,8.08164292166991,-1.9177002790657705,9808.229972093422,60,21,35.0
12,20,13,2.5,-0.07502679118235189,0.6536945172462836,0.7860044996221816,7.09451034398285,4.208986518410107,10420.898651841011,52,23,44.230769230769226
12,20,13,3.0,-0.05978780846090777,0.7070813635188419,0.8431476799736293,6.349649564409998,4.520491461068721,10452.049146106872,51,22,43.13725490196079
12,20,13,3.5,-0.052487953743625006,0.5509510974044162,0.7843291798028109,7.953572818848832,4.199865199209429,10419.986519920943,44,21,47.72727272727273
12,20,13,4.0,-0.03639309634959184,0.7367291137538453,0.9462892700190598,5.849194171909035,5.084657203525866,10508.465720352588,42,20,47.61904761904761
12,22,7,2.0,-0.22517955915007715,-0.017678482191616256,-0.02639676470979254,8.499084512598726,-0.13892377169930636,9986.10762283007,62,21,33.87096774193548
12,22,7,2.5,-0.07562735641109558,0.6204242825748144,0.7508192124747469,7.976372911840844,4.017555177953502,10401.75551779535,56,25,44.642857142857146
12,22,7,3.0,-0.10266094103403493,0.5989241201982042,0.6928906019228829,6.117227359870101,3.703005713794272,10370.300571379428,54,21,38.88888888888889
12,22,7,3.5,-0.16936866272979303,0.1890561079325337,0.2608492135278521,8.795501614697704,1.381262926490856,10138.126292649085,47,20,42.5531914893617
12,22,7,4.0,-0.12442224298092892,0.45764424089185407,0.5958906942141659,7.084486757422551,3.1780267406705143,10317.802674067052,47,20,42.5531914893617
12,22,8,2.0,-0.22396009503334524,-0.013739742170473752,-0.020447968555532152,8.41756192077072,-0.10762945407557512,9989.237054592442,62,21,33.87096774193548
12,22,8,2.5,-0.024089506532477472,0.8066371630480695,0.9515405992197232,6.955003832857087,5.1134468788888165,10511.344687888883,55,25,45.45454545454545
